"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"125","Gemini Pro Vision","drop","P5",29,0.722724137931035,0.551724137931034,0.862068965517241,0.77953676960353,0.6,0.944444444444444,0.508159994271105,0,1,0.857228177168026,0.6875,1,0.77953676960353,0.6,0.944444444444444,0.813053557014305,0.666666666666667,0.923076923076923,0.643807074531955,0.391219649915302,0.904108391608391,"Race","Black"
"126","Gemini Pro Vision","drop","P6",29,0.723896551724138,0.551724137931034,0.862068965517241,0.782856576869494,0.599772727272727,0.952380952380952,0.499223790890458,0,1,0.854822818536028,0.68421052631579,1,0.782856576869494,0.599772727272727,0.952380952380952,0.813815708435453,0.666666666666667,0.92,0.641052313953657,0.388762626262626,0.884878663003663,"Race","Black"
"127","Gemini Pro Vision","drop","P7",29,0.722448275862069,0.517241379310345,0.862068965517241,0.736522096241898,0.541666666666667,0.91304347826087,0.669734106908456,0.2,1,0.894816289611649,0.736754385964912,1,0.736522096241898,0.541666666666667,0.91304347826087,0.804228229925464,0.647058823529412,0.920076923076923,0.703036854971314,0.454071557971015,0.904960317460317,"Race","Black"
"128","Gemini Pro Vision","drop","P8",29,0.727862068965517,0.551724137931034,0.896551724137931,0.742562160151572,0.5624375,0.916666666666667,0.669698826173826,0.25,1,0.896931025282991,0.739073226544622,1,0.742562160151572,0.5624375,0.916666666666667,0.80876711523806,0.666666666666667,0.926914350538854,0.706130493162699,0.470864130434783,0.9,"Race","Black"
"129","GPT-4 Vision","drop","P1",49,0.958551020408163,0.897959183673469,1,1,1,1,0,0,0,0.958551020408163,0.897959183673469,1,1,1,1,0.978628167544103,0.946236559139785,1,0.5,0.5,0.5,"GENDER","Male"
"130","GPT-4 Vision","drop","P2",72,0.860736111111111,0.777777777777778,0.930555555555556,1,1,1,0,0,0,0.860736111111111,0.777777777777778,0.930555555555556,1,1,1,0.924693052324155,0.875,0.964028776978417,0.5,0.5,0.5,"GENDER","Male"
"131","GPT-4 Vision","drop","P3",397,0.814141057934509,0.77323677581864,0.851385390428212,0.996894639895137,0.990505575647981,1,0.0133842094419791,0,0.0428726708074534,0.81575005256515,0.773271051876415,0.853535353535353,0.996894639895137,0.990505575647981,1,0.897134318889539,0.871388207643572,0.919727891156463,0.505139424668558,0.495440729483283,0.520555079908676,"GENDER","Male"
"132","GPT-4 Vision","drop","P4",399,0.815588972431078,0.774436090225564,0.854636591478697,1,1,1,0.0131627796606773,0,0.0416666666666667,0.815132269402805,0.772727272727273,0.853904282115869,1,1,1,0.898016554743887,0.871794871794872,0.921195652173913,0.506581389830339,0.5,0.520833333333333,"GENDER","Male"
"133","GPT-4 Vision","drop","P5",393,0.813534351145038,0.7735368956743,0.852417302798982,1,1,1,0.01328025907738,0,0.0441383013879709,0.813062720701163,0.772944666997234,0.852417302798982,1,1,1,0.896760213035161,0.871933206681408,0.92032967032967,0.50664012953869,0.5,0.522069150693986,"GENDER","Male"
"134","GPT-4 Vision","drop","P6",372,0.811927419354839,0.771505376344086,0.849462365591398,1,1,1,0.0135390654057292,0,0.0454545454545455,0.811432689608077,0.770874007430611,0.849056603773585,1,1,1,0.895768903050854,0.870614172679424,0.918367346938776,0.506769532702865,0.5,0.522727272727273,"GENDER","Male"
"135","GPT-4 Vision","drop","P7",398,0.816125628140704,0.776381909547739,0.85427135678392,1,1,1,0.0136030528760352,0,0.0447803119235284,0.815660202843018,0.776381909547739,0.85391345898257,1,1,1,0.898347294853005,0.874115983026874,0.921200991221869,0.506801526438018,0.5,0.522390155961764,"GENDER","Male"
"136","GPT-4 Vision","drop","P8",398,0.813773869346734,0.773869346733668,0.851821608040201,1,1,1,0.0130583526644216,0,0.0428571428571429,0.813315450201023,0.773285436226242,0.851803207958987,1,1,1,0.896914730990445,0.872149985431236,0.919971605928741,0.506529176332211,0.5,0.521428571428571,"GENDER","Male"
"137","Gemini Pro Vision","drop","P1",399,0.79222305764411,0.75187969924812,0.832080200501253,0.935716752980574,0.910173596905568,0.960614933114933,0.17423601985606,0.0923026315789474,0.269230769230769,0.829964440303041,0.790743229041557,0.867572593254411,0.935716752980574,0.910173596905568,0.960614933114933,0.879515333612207,0.852807283763278,0.90497794316238,0.554976386418317,0.513708420886614,0.604771301604635,"GENDER","Male"
"138","Gemini Pro Vision","drop","P2",399,0.744661654135338,0.701691729323308,0.789473684210526,0.879838910871518,0.843255606462503,0.911973766219049,0.162160284359318,0.0749632352941176,0.258078420467186,0.81899179443187,0.773892948483741,0.859550561797753,0.879838910871518,0.843255606462503,0.911973766219049,0.848139021989504,0.817073170731707,0.877407734078616,0.520999597615418,0.473592430318843,0.575386424184994,"GENDER","Male"
"139","Gemini Pro Vision","drop","P3",399,0.78981954887218,0.74937343358396,0.832080200501253,0.956731920221932,0.933519989782706,0.977357065803668,0.0671300790614554,0.0147005541346974,0.126760563380282,0.816180173690535,0.777770506108202,0.853863636363636,0.956731920221932,0.933519989782706,0.977357065803668,0.880744915203282,0.854675631587753,0.906082757021983,0.511930999641693,0.483469778733708,0.54502991344518,"GENDER","Male"
"140","Gemini Pro Vision","drop","P4",399,0.73949373433584,0.694235588972431,0.779511278195489,0.867897242663675,0.826744662030546,0.901599547831002,0.184725804424689,0.1,0.28,0.821400943491825,0.777456321506753,0.860127699335548,0.867897242663675,0.826744662030546,0.901599547831002,0.843806435456727,0.811728395061728,0.871595143986448,0.526311523544182,0.480129659842473,0.574698015350189,"GENDER","Male"
"141","Gemini Pro Vision","drop","P5",399,0.757483709273183,0.716791979949875,0.799498746867168,0.895095933366747,0.863626001657917,0.925696594427245,0.16040772732666,0.0819450598139123,0.252885057471264,0.822215530235953,0.780892074010052,0.858757062146893,0.895095933366747,0.863626001657917,0.925696594427245,0.856941362291654,0.829262757831814,0.883729356252107,0.527751830346703,0.483683396781517,0.577801907260567,"GENDER","Male"
"142","Gemini Pro Vision","drop","P6",399,0.767576441102757,0.726817042606516,0.80952380952381,0.929128326887312,0.900294561933535,0.955697602778089,0.0667199210492518,0.0138888888888889,0.126796677500903,0.811998225387697,0.772727272727273,0.852463330457291,0.929128326887312,0.900294561933535,0.955697602778089,0.866449468207051,0.839469808541974,0.89266292671282,0.497924123968282,0.468011819216672,0.530647717734674,"GENDER","Male"
"143","Gemini Pro Vision","drop","P7",399,0.733443609022556,0.68922305764411,0.777005012531328,0.845738204757788,0.804346164073926,0.884146341463415,0.251390679093518,0.162140366172624,0.357142857142857,0.829044901162974,0.788979045982428,0.869442720978329,0.845738204757788,0.804346164073926,0.884146341463415,0.837099881962935,0.803827751196172,0.867364839387356,0.548564441925653,0.499235237310762,0.602926106301106,"GENDER","Male"
